,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
5277,56.934845,FDN46,OUT010
5278,2654.8684,NCN06,OUT045
5279,1900.195,FDD59,OUT035
5280,1602.3971,FDM14,OUT045
5281,726.1685,FDO10,OUT018
5282,1802.7102,FDU35,OUT013
5283,3413.8162,NCA30,OUT018
5284,1536.086,NCO41,OUT049
5285,3809.7249,FDI24,OUT046
5286,3393.5864,FDZ16,OUT046
5287,1404.252,FDV47,OUT046
5288,488.04953,FDV16,OUT045
5289,1435.5537,FDZ22,OUT035
5290,631.68933,FDO20,OUT010
5291,670.8157,FDW38,OUT013
5292,2761.205,FDW52,OUT045
5293,137.16562,FDT43,OUT019
5294,3605.2773,NCS29,OUT045
5295,2383.864,NCC31,OUT017
5296,3226.472,FDA21,OUT017
5297,2077.9758,FDQ55,OUT046
5298,1523.8126,NCE54,OUT049
5299,1499.2435,FDD45,OUT017
5300,1082.7145,NCP17,OUT017
5301,3436.7065,FDR47,OUT035
5302,3209.4243,DRM35,OUT013
5303,382.65402,FDR47,OUT019
5304,374.0638,FDX19,OUT010
5305,4846.7437,FDV22,OUT027
5306,3164.4805,FDQ46,OUT027
5307,1635.0005,DRO47,OUT045
5308,-194.10008,FDB44,OUT010
5309,-18.064463,FDN02,OUT010
5310,4015.3562,FDW10,OUT045
5311,639.74384,FDJ41,OUT019
5312,744.8744,FDM50,OUT046
5313,3097.563,FDW10,OUT035
5314,1718.0328,FDY48,OUT049
5315,4853.0356,NCE30,OUT027
5316,785.7533,FDO04,OUT045
5317,191.41844,FDQ26,OUT010
5318,2263.3193,NCX29,OUT018
5319,2047.9209,FDE39,OUT046
5320,5348.515,NCR54,OUT027
5321,1517.3138,NCP55,OUT027
5322,3975.8704,FDX22,OUT017
5323,1275.8494,FDI05,OUT035
5324,3457.1028,FDC51,OUT027
5325,1747.6096,FDC10,OUT013
5326,2853.6606,FDJ46,OUT045
5327,168.9572,FDV10,OUT010
5328,5966.9087,FDX12,OUT027
5329,245.90642,FDL43,OUT019
5330,3903.8372,DRB13,OUT046
5331,3179.882,FDF59,OUT027
5332,2643.379,FDT35,OUT049
5333,908.0966,NCJ19,OUT035
5334,2841.319,FDT35,OUT018
5335,656.7921,FDI48,OUT046
5336,292.17368,DRC24,OUT019
5337,1420.0303,NCZ05,OUT017
5338,4538.5454,FDJ57,OUT049
5339,3256.3716,FDX11,OUT017
5340,1782.794,FDE09,OUT035
5341,1761.0338,NCK06,OUT049
5342,3490.6228,DRE37,OUT017
5343,1479.3925,FDV56,OUT046
5344,2506.2795,FDY43,OUT017
5345,2705.2964,FDV35,OUT013
5346,1164.3154,FDF05,OUT019
5347,2608.6536,FDA36,OUT035
5348,5270.732,FDS13,OUT027
5349,2436.958,FDU47,OUT013
5350,397.40137,FDI36,OUT010
5351,1894.9015,FDH48,OUT046
5352,2474.0789,FDZ14,OUT013
5353,2634.5488,FDS46,OUT013
5354,2175.471,FDE21,OUT017
5355,4046.953,FDA26,OUT049
5356,1877.5099,FDV12,OUT046
5357,279.34824,FDL46,OUT019
5358,2215.639,FDN57,OUT013
5359,1969.426,NCJ18,OUT017
5360,3002.213,FDO36,OUT045
5361,2539.5544,FDX55,OUT018
5362,470.1031,FDT25,OUT019
5363,1172.2235,FDD16,OUT049
5364,2257.098,NCX18,OUT013
5365,1407.856,NCG55,OUT018
5366,1931.2502,NCV18,OUT049
5367,2077.2598,NCS18,OUT035
5368,1690.0219,FDC37,OUT045
5369,2075.6345,FDE47,OUT046
5370,249.61418,DRG49,OUT019
5371,3409.834,FDC39,OUT049
5372,743.9398,FDH24,OUT019
5373,4011.0913,FDV39,OUT027
5374,2108.7935,NCL17,OUT045
5375,1809.8986,NCY53,OUT035
5376,956.0437,FDH52,OUT013
5377,686.9781,NCD19,OUT018
5378,958.74664,FDI44,OUT046
5379,6829.7837,DRD49,OUT027
5380,2311.2688,FDN08,OUT035
5381,6246.789,FDO20,OUT027
5382,3197.4475,FDY02,OUT046
5383,1200.3455,FDX23,OUT045
5384,1995.617,FDX01,OUT017
5385,2488.769,FDH20,OUT027
5386,4009.8625,NCX41,OUT017
5387,2846.3728,FDD21,OUT027
5388,115.28907,DRH11,OUT019
5389,3762.049,DRE60,OUT018
5390,3364.449,FDB10,OUT013
5391,1784.3076,FDH38,OUT013
5392,258.89554,NCL07,OUT018
5393,2753.9363,FDD48,OUT046
5394,2666.3196,NCT54,OUT027
5395,5121.321,FDF32,OUT027
5396,1415.4054,DRH51,OUT045
5397,2759.4407,DRG03,OUT035
5398,293.06497,NCY42,OUT019
5399,1442.994,FDH32,OUT017
5400,3050.7578,NCJ06,OUT027
5401,2934.0945,FDH47,OUT027
5402,1077.8082,FDZ08,OUT018
5403,1720.7898,FDK16,OUT017
5404,1048.9426,DRG01,OUT018
5405,2569.0283,NCM53,OUT027
5406,3110.4226,NCB07,OUT035
5407,3229.6829,NCZ06,OUT035
5408,2226.636,FDU48,OUT049
5409,1824.9956,NCB55,OUT027
5410,3597.3323,FDP15,OUT013
5411,2845.3042,FDF17,OUT046
5412,2931.604,NCN06,OUT049
5413,426.31024,DRM48,OUT018
5414,1801.8853,FDH10,OUT046
5415,1436.6028,FDC60,OUT018
5416,621.43713,FDE35,OUT018
5417,2859.598,DRI23,OUT013
5418,3841.2854,NCR38,OUT013
5419,1030.4146,FDP04,OUT035
5420,2249.723,NCW17,OUT045
5421,2117.4912,FDX34,OUT017
5422,1521.6025,NCK53,OUT045
5423,173.29175,NCO54,OUT010
5424,1921.9994,NCH55,OUT046
5425,3079.6086,FDT44,OUT027
5426,4072.8667,DRG49,OUT046
5427,255.14684,FDX46,OUT010
5428,3037.5671,DRG36,OUT049
5429,1558.9445,FDU37,OUT049
5430,2267.4717,FDK10,OUT049
5431,8061.058,DRF37,OUT027
5432,2435.5588,FDC44,OUT035
5433,4185.27,FDP15,OUT046
5434,1297.8203,FDZ27,OUT027
5435,358.67413,FDY22,OUT019
5436,2642.145,DRG51,OUT035
5437,3914.1274,FDN58,OUT045
5438,2587.557,FDW01,OUT049
5439,1228.9958,FDX24,OUT018
5440,578.7161,FDO51,OUT017
5441,4447.2534,FDJ52,OUT027
5442,464.2813,NCY06,OUT010
5443,2875.7468,FDE20,OUT018
5444,246.94394,FDT23,OUT010
5445,716.89935,FDQ51,OUT046
5446,1010.2553,FDE35,OUT046
5447,2884.3052,FDB46,OUT013
5448,3996.9556,NCG19,OUT035
5449,2511.5059,NCL06,OUT018
5450,59.219334,FDT36,OUT019
5451,2252.3503,FDC56,OUT049
5452,2556.2268,FDJ26,OUT049
5453,2640.37,FDZ59,OUT017
5454,4436.9688,FDV11,OUT027
5455,286.4257,FDR13,OUT010
5456,4388.787,FDI15,OUT018
5457,3945.0916,FDF47,OUT018
5458,448.81796,NCB54,OUT019
5459,5463.3604,NCK19,OUT027
5460,3163.659,FDX16,OUT017
5461,1813.9404,FDL50,OUT045
5462,515.3831,NCE31,OUT035
5463,2362.4485,DRJ01,OUT049
5464,2255.4805,FDE22,OUT013
5465,215.23409,FDY20,OUT019
5466,572.10156,NCO14,OUT045
5467,2843.947,NCR50,OUT017
5468,3246.2446,DRM47,OUT017
5469,229.56424,FDO27,OUT010
5470,3073.4302,FDJ20,OUT027
5471,3236.2034,NCX17,OUT013
5472,671.61127,FDG59,OUT049
5473,1324.6383,FDD52,OUT045
5474,4020.357,FDO48,OUT017
5475,252.87474,FDC59,OUT019
5476,1250.4929,FDS15,OUT018
5477,3536.7595,FDB47,OUT035
5478,256.73093,FDV14,OUT019
5479,2943.2686,FDB27,OUT013
5480,2203.4138,FDA35,OUT035
5481,4242.106,FDN51,OUT018
5482,325.03433,FDO39,OUT019
5483,3106.7625,FDB28,OUT049
5484,784.0386,DRJ25,OUT046
5485,2914.5366,FDH46,OUT027
5486,2868.5425,FDI10,OUT045
5487,215.00671,FDU21,OUT018
5488,3306.6257,FDD09,OUT049
5489,1850.6394,FDD10,OUT046
5490,524.3731,FDN31,OUT010
5491,2886.1226,FDA46,OUT018
5492,1648.884,FDM56,OUT046
5493,535.79254,FDF11,OUT010
5494,1638.1786,FDS32,OUT018
5495,2321.968,NCM06,OUT013
5496,3421.3833,FDZ26,OUT045
5497,2449.2441,FDO01,OUT013
5498,3184.8474,FDJ46,OUT049
5499,1032.5278,FDG26,OUT019
5500,3958.3633,FDZ38,OUT035
5501,1846.4918,NCO55,OUT013
5502,2203.8464,FDT60,OUT035
5503,1551.1066,FDW37,OUT049
5504,2993.5112,NCK42,OUT018
5505,1772.6399,FDA45,OUT046
5506,4928.544,FDW55,OUT018
5507,3039.0474,FDY44,OUT017
5508,1364.2595,FDQ31,OUT017
5509,2402.6775,FDM09,OUT049
5510,1605.2605,FDH12,OUT018
5511,1999.2798,NCQ43,OUT035
5512,2457.0093,FDT33,OUT035
5513,1865.1199,NCT41,OUT018
5514,99.543045,DRJ25,OUT010
5515,4007.657,NCQ41,OUT046
5516,1474.1243,NCN17,OUT049
5517,3031.7568,DRO35,OUT027
5518,664.85614,FDU27,OUT018
5519,4509.892,FDY43,OUT027
5520,2056.6582,FDG46,OUT035
5521,1290.8175,DRL49,OUT018
5522,768.1157,NCB55,OUT049
5523,7245.809,FDK28,OUT049
5524,497.79575,FDO49,OUT045
5525,1581.7235,FDT03,OUT013
5526,2815.1824,FDW33,OUT027
5527,2277.0017,FDR02,OUT035
5528,3247.0703,FDF50,OUT013
5529,1364.6036,FDA40,OUT018
5530,2198.4502,NCT53,OUT018
5531,2246.2405,FDY60,OUT035
5532,2847.501,FDP44,OUT027
5533,3630.3032,NCQ50,OUT045
5534,3148.1304,NCC30,OUT017
5535,1784.5778,FDQ60,OUT018
5536,1549.6416,FDG41,OUT046
5537,2157.132,FDQ03,OUT046
5538,1534.9868,FDM03,OUT045
5539,1362.1539,FDZ51,OUT018
5540,731.129,DRF51,OUT035
5541,4762.29,FDF39,OUT017
5542,3161.2534,FDW52,OUT035
5543,2666.7634,FDY22,OUT049
5544,2321.9626,FDG14,OUT013
5545,751.7652,FDA57,OUT017
5546,352.85236,FDL45,OUT019
5547,1649.0449,FDX28,OUT046
5548,3194.377,NCQ54,OUT013
5549,1288.3901,FDH40,OUT045
5550,2823.288,FDU52,OUT035
5551,308.33856,FDT60,OUT010
5552,1485.3503,FDK08,OUT045
5553,2333.8188,FDN04,OUT049
5554,3023.513,FDE50,OUT013
5555,1214.7124,FDI16,OUT049
5556,1010.64606,FDM50,OUT049
5557,715.1014,NCV30,OUT049
5558,2274.0203,FDT44,OUT013
5559,2866.942,FDY60,OUT013
5560,784.9909,FDT56,OUT017
5561,2519.9302,FDV58,OUT018
5562,1785.7875,FDU04,OUT013
5563,4857.6743,NCN05,OUT027
5564,2213.1206,FDI53,OUT018
5565,1822.9751,FDD34,OUT046
5566,3304.252,FDW47,OUT027
5567,3063.364,FDT51,OUT027
5568,1550.9645,FDO27,OUT013
5569,1336.911,NCQ18,OUT018
5570,2056.1746,NCW05,OUT013
5571,2861.6472,FDI15,OUT010
5572,-112.61731,NCH43,OUT010
5573,1690.0906,FDT40,OUT049
5574,4536.3315,NCG19,OUT017
5575,589.535,NCM30,OUT035
5576,2993.0002,FDB38,OUT017
5577,2351.212,FDB22,OUT046
5578,510.55728,FDC58,OUT046
5579,1803.4884,NCI29,OUT013
5580,344.15665,FDA23,OUT010
5581,2524.4392,DRG48,OUT013
5582,2167.8508,FDV21,OUT013
5583,243.64362,NCG18,OUT019
5584,535.70996,FDG40,OUT045
5585,1957.1495,FDU24,OUT018
5586,3174.0847,FDA22,OUT049
5587,919.1268,FDY35,OUT046
5588,3514.0706,FDJ15,OUT045
5589,2311.854,NCW18,OUT018
5590,3620.323,FDK56,OUT018
5591,2681.8127,FDF44,OUT046
5592,2076.1482,FDP51,OUT049
5593,3185.0457,FDU22,OUT027
5594,3124.2322,FDM28,OUT017
5595,4856.7935,NCL42,OUT046
5596,1081.1727,FDJ15,OUT019
5597,1724.2109,FDI32,OUT018
5598,2518.8333,DRL11,OUT046
5599,982.068,DRO59,OUT018
5600,245.49104,FDA07,OUT019
5601,3031.0112,NCO53,OUT013
5602,2295.5864,FDO21,OUT045
5603,3356.6108,FDW39,OUT045
5604,2936.8904,NCV17,OUT013
5605,2445.9795,FDE22,OUT046
5606,2350.0654,NCB06,OUT018
5607,2662.9197,DRF48,OUT017
5608,4448.288,FDB05,OUT013
5609,6392.748,FDP28,OUT027
5610,3811.6323,FDP23,OUT046
5611,3029.7976,NCS41,OUT018
5612,354.0225,FDS40,OUT018
5613,3821.9927,FDA16,OUT017
5614,3376.1404,FDN20,OUT035
5615,9045.014,FDF04,OUT027
5616,2803.026,DRG36,OUT018
5617,1396.6461,FDW16,OUT018
5618,981.85815,FDU09,OUT017
5619,2358.3232,FDW01,OUT046
5620,5955.961,FDB15,OUT045
5621,1338.0385,NCJ17,OUT049
5622,3289.2498,NCT18,OUT018
5623,3416.4197,FDG16,OUT018
5624,3221.4512,FDP27,OUT017
5625,3289.2341,FDQ44,OUT027
5626,3921.2388,FDL50,OUT027
5627,5277.5137,FDW57,OUT027
5628,1906.6426,FDS34,OUT013
5629,948.0638,NCV30,OUT035
5630,2535.716,FDD26,OUT018
5631,2493.7085,FDA03,OUT045
5632,2981.611,FDS27,OUT018
5633,2693.6416,FDM12,OUT013
5634,3059.5942,NCV42,OUT027
5635,3206.6619,NCS41,OUT046
5636,1312.5083,FDN56,OUT018
5637,3105.9395,DRK59,OUT046
5638,1698.4633,NCG18,OUT046
5639,2101.015,NCN26,OUT017
5640,1578.5225,FDI60,OUT027
5641,891.56683,NCI43,OUT049
5642,2358.9202,NCL17,OUT049
5643,49.859833,FDQ19,OUT019
5644,3116.2651,FDY43,OUT049
5645,842.5659,FDR36,OUT049
5646,2912.578,FDJ58,OUT049
5647,599.3565,DRY23,OUT045
5648,4657.2437,FDK26,OUT027
5649,1189.5935,DRH03,OUT045
5650,366.53723,FDC10,OUT010
5651,3300.7998,FDD23,OUT013
5652,1880.1022,FDP32,OUT045
5653,1443.2266,FDO31,OUT035
5654,2922.8914,FDQ57,OUT013
5655,4007.703,FDX32,OUT027
5656,6702.2246,FDC39,OUT027
5657,4282.082,FDU55,OUT046
5658,2325.1921,FDL45,OUT013
5659,5152.5044,DRK37,OUT049
5660,2618.5034,FDK22,OUT013
5661,4755.289,DRG37,OUT027
5662,3470.2258,FDK22,OUT017
5663,1038.8668,DRH36,OUT018
5664,2668.0667,DRC36,OUT018
5665,560.1031,DRE03,OUT027
5666,2771.0046,FDF34,OUT046
5667,1504.7798,FDZ22,OUT046
5668,358.59186,FDC44,OUT010
5669,4615.5996,FDN31,OUT027
5670,5185.677,FDO03,OUT017
5671,897.5148,FDA01,OUT049
5672,4793.0947,NCH42,OUT049
5673,1849.7706,FDF46,OUT018
5674,644.32056,DRL35,OUT046
5675,1124.3004,FDW46,OUT049
5676,2026.4615,FDB58,OUT046
5677,2500.7725,FDD47,OUT018
5678,1715.9812,NCO17,OUT045
5679,5298.741,FDJ26,OUT017
5680,1624.1046,FDU37,OUT045
